架次编号,时刻（s）,阶段,状态
T03,2243.608,cruise,直连
T03,2243.858,cruise,直连
T03,2244.108,cruise,直连
T03,2244.358,cruise,直连
T03,2244.607,cruise,直连
T03,2244.857,cruise,直连
T03,2245.107,cruise,直连
T03,2245.357,cruise,直连
T03,2245.607,cruise,直连
T03,2245.857,cruise,直连
T03,2246.107,cruise,直连
T03,2246.357,cruise,直连
T03,2246.607,cruise,直连
T03,2246.857,cruise,直连
T03,2247.107,cruise,直连
T03,2247.357,cruise,直连
T03,2247.606,cruise,直连
T03,2247.856,cruise,直连
T03,2248.106,cruise,直连
T03,2248.356,cruise,直连
T03,2248.606,cruise,直连
T03,2248.856,cruise,直连
T03,2249.106,cruise,直连
T03,2249.356,cruise,直连
T03,2249.606,cruise,直连
T03,2249.856,cruise,直连
T03,2250.106,cruise,直连
T03,2250.356,cruise,直连
T03,2250.605,cruise,直连
T03,2250.855,cruise,直连
T03,2251.105,cruise,直连
T03,2251.355,cruise,直连
T03,2251.605,cruise,直连
T03,2251.855,cruise,直连
T03,2252.105,cruise,直连
T03,2252.355,cruise,直连
T03,2252.605,cruise,直连
T03,2252.855,cruise,直连
T03,2253.105,cruise,直连
T03,2253.355,cruise,直连
T03,2253.605,cruise,直连
T03,2253.854,cruise,直连
T03,2254.104,cruise,直连
T03,2254.354,cruise,直连
T03,2254.604,cruise,直连
T03,2254.854,cruise,直连
T03,2255.104,cruise,直连
T03,2255.354,cruise,直连
T03,2255.604,cruise,直连
T03,2255.854,cruise,直连
T03,2256.104,cruise,直连
T03,2256.354,cruise,直连
T03,2256.604,cruise,直连
T03,2256.853,cruise,直连
T03,2257.103,cruise,直连
T03,2257.353,cruise,直连
T03,2257.603,cruise,直连
T03,2257.853,cruise,直连
T03,2258.103,cruise,直连
T03,2258.353,cruise,直连
T03,2258.603,cruise,直连
T03,2258.853,cruise,直连
T03,2259.103,cruise,直连
T03,2259.353,cruise,直连
T03,2259.603,cruise,直连
T03,2259.852,cruise,直连
T03,2260.102,cruise,直连
T03,2260.352,cruise,直连
T03,2260.602,cruise,直连
T03,2260.852,cruise,直连
T03,2261.102,cruise,直连
T03,2261.352,cruise,直连
T03,2261.602,cruise,直连
T03,2261.852,cruise,直连
T03,2262.102,cruise,直连
T03,2262.352,cruise,直连
T03,2262.602,cruise,直连
T03,2262.851,cruise,直连
T03,2263.101,cruise,直连
T03,2263.351,cruise,直连
T03,2263.601,cruise,直连
T03,2263.851,cruise,直连
T03,2264.101,cruise,直连
T03,2264.351,cruise,直连
T03,2264.601,cruise,直连
T03,2264.851,cruise,直连
T03,2265.101,cruise,直连
T03,2265.351,cruise,直连
T03,2265.601,cruise,直连
T03,2265.85,cruise,直连
T03,2266.1,cruise,直连
T03,2266.35,cruise,直连
T03,2266.6,cruise,直连
T03,2266.85,cruise,直连
T03,2267.1,cruise,直连
T03,2267.35,cruise,直连
T03,2267.6,cruise,直连
T03,2267.85,cruise,直连
T03,2268.1,cruise,直连
T03,2268.35,cruise,直连
T03,2268.6,cruise,直连
T03,2268.849,cruise,直连
T03,2269.099,cruise,直连
T03,2269.349,cruise,直连
T03,2269.599,cruise,直连
T03,2269.849,cruise,直连
T03,2270.099,cruise,直连
T03,2270.349,cruise,直连
T03,2270.599,cruise,直连
T03,2270.849,cruise,直连
T03,2271.099,cruise,直连
T03,2271.349,cruise,直连
T03,2271.599,cruise,直连
T03,2271.848,cruise,直连
T03,2272.098,cruise,直连
T03,2272.348,cruise,直连
T03,2272.598,cruise,直连
T03,2272.848,cruise,直连
T03,2273.098,cruise,直连
T03,2273.348,cruise,直连
T03,2273.598,cruise,直连
T03,2273.848,cruise,直连
T03,2274.098,cruise,直连
T03,2274.348,cruise,直连
T03,2274.598,cruise,直连
T03,2274.847,cruise,直连
T03,2275.097,cruise,直连
T03,2275.347,cruise,直连
T03,2275.597,cruise,直连
T03,2275.847,cruise,直连
T03,2276.097,cruise,中继
T03,2276.347,cruise,中继
T03,2276.597,cruise,中继
T03,2276.847,cruise,中继
T03,2277.097,cruise,中继
T03,2277.347,cruise,中继
T03,2277.597,cruise,中继
T03,2277.846,cruise,中继
T03,2278.096,cruise,中继
T03,2278.346,cruise,中继
T03,2278.596,cruise,中继
T03,2278.846,cruise,中继
T03,2279.096,cruise,中继
T03,2279.346,cruise,中继
T03,2279.596,cruise,中继
T03,2279.846,cruise,中继
T03,2280.096,cruise,中继
T03,2280.346,cruise,中继
T03,2280.596,cruise,中继
T03,2280.846,cruise,中继
T03,2281.095,cruise,中继
T03,2281.345,cruise,中继
T03,2281.595,cruise,中继
T03,2281.845,cruise,中继
T03,2282.095,cruise,中继
T03,2282.345,cruise,中继
T03,2282.595,cruise,中继
T03,2282.845,cruise,中继
T03,2283.095,cruise,中继
T03,2283.345,cruise,中继
T03,2283.595,cruise,中继
T03,2283.845,cruise,中继
T03,2284.094,cruise,中继
T03,2284.344,cruise,中继
T03,2284.594,cruise,中继
T03,2284.844,cruise,中继
T03,2285.094,cruise,中继
T03,2285.344,cruise,中继
T03,2285.594,cruise,中继
T03,2285.844,cruise,中继
T03,2286.094,cruise,中继
T03,2286.344,cruise,中继
T03,2286.594,cruise,中继
T03,2286.844,cruise,中继
T03,2287.093,cruise,中继
T03,2287.343,cruise,中继
T03,2287.593,cruise,中继
T03,2287.843,cruise,中继
T03,2288.093,cruise,中继
T03,2288.343,cruise,中继
T03,2288.593,cruise,中继
T03,2288.843,cruise,中继
T03,2289.093,cruise,中继
T03,2289.343,cruise,中继
T03,2289.593,cruise,中继
T03,2289.843,cruise,中继
T03,2290.092,cruise,中继
T03,2290.342,cruise,中继
T03,2290.592,cruise,中继
T03,2290.842,cruise,中继
T03,2291.092,cruise,中继
T03,2291.342,cruise,中继
T03,2291.592,cruise,中继
T03,2291.842,cruise,中继
T03,2292.092,cruise,中继
T03,2292.342,cruise,中继
T03,2292.592,cruise,中继
T03,2292.842,cruise,中继
T03,2293.091,cruise,中继
T03,2293.341,cruise,中继
T03,2293.591,cruise,中继
T03,2293.841,cruise,中继
T03,2294.091,cruise,中继
T03,2294.341,cruise,中继
T03,2294.591,cruise,中继
T03,2294.841,cruise,中继
T03,2295.091,cruise,中继
T03,2295.341,cruise,中继
T03,2295.591,cruise,中继
T03,2295.841,cruise,中继
T03,2296.09,cruise,中继
T03,2296.34,cruise,中继
T03,2296.59,cruise,中继
T03,2296.84,cruise,中继
T03,2297.09,cruise,中继
T03,2297.34,cruise,中继
T03,2297.59,cruise,中继
T03,2297.84,cruise,中继
T03,2298.09,cruise,中继
T03,2298.34,cruise,中继
T03,2298.59,cruise,中继
T03,2298.84,cruise,中继
T03,2299.089,cruise,中继
T03,2299.339,cruise,中继
T03,2299.589,cruise,中继
T03,2299.839,cruise,中继
T03,2300.089,cruise,中继
T03,2300.339,cruise,中继
T03,2300.589,cruise,中继
T03,2300.839,cruise,中继
T03,2301.089,cruise,中继
T03,2301.339,cruise,中继
T03,2301.589,cruise,中继
T03,2301.839,cruise,中继
T03,2302.088,cruise,中继
T03,2302.338,cruise,中继
T03,2302.588,cruise,中继
T03,2302.838,cruise,中继
T03,2303.088,cruise,中继
T03,2303.338,cruise,中继
T03,2303.588,cruise,中继
T03,2303.838,cruise,中继
T03,2304.088,cruise,中继
T03,2304.338,cruise,中继
T03,2304.588,cruise,中继
T03,2304.838,cruise,中继
T03,2305.087,cruise,中继
T03,2305.337,cruise,中继
T03,2305.587,cruise,中继
T03,2305.837,cruise,中继
T03,2306.087,cruise,中继
T03,2306.337,cruise,中继
T03,2306.587,cruise,中继
T03,2306.837,cruise,中继
T03,2307.087,cruise,中继
T03,2307.337,cruise,中继
T03,2307.587,cruise,中继
T03,2307.837,cruise,中继
T03,2308.087,cruise,中继
T03,2308.336,cruise,中继
T03,2308.586,cruise,中继
T03,2308.836,cruise,中继
T03,2309.086,cruise,中继
T03,2309.336,cruise,中继
T03,2309.586,cruise,中继
T03,2309.836,cruise,中继
T03,2310.086,cruise,中继
T03,2310.336,cruise,中继
T03,2310.586,cruise,中继
T03,2310.836,cruise,中继
T03,2311.086,cruise,中继
T03,2311.335,cruise,中继
T03,2311.585,cruise,中继
T03,2311.835,cruise,中继
T03,2312.085,cruise,中继
T03,2312.335,cruise,中继
T03,2312.585,cruise,中继
T03,2312.835,cruise,中继
T03,2313.085,cruise,中继
T03,2313.335,cruise,中继
T03,2313.585,cruise,中继
T03,2313.835,cruise,中继
T03,2314.085,cruise,中继
T03,2314.334,cruise,中继
T03,2314.584,cruise,中继
T03,2314.834,cruise,中继
T03,2315.084,cruise,中继
T03,2315.334,cruise,中继
T03,2315.584,cruise,中继
T03,2315.834,cruise,中继
T03,2316.084,cruise,中继
T03,2316.334,cruise,中继
T03,2316.584,cruise,中继
T03,2316.834,cruise,中继
T03,2317.084,cruise,中继
T03,2317.333,cruise,中继
T03,2317.583,cruise,中继
T03,2317.833,cruise,中继
T03,2318.083,cruise,中继
T03,2318.333,cruise,中继
T03,2318.583,cruise,中继
T03,2318.833,cruise,中继
T03,2319.083,cruise,中继
T03,2319.333,cruise,中继
T03,2319.583,cruise,中继
T03,2319.833,cruise,中继
T03,2320.083,cruise,中继
T03,2320.332,cruise,中继
T03,2320.582,cruise,中继
T03,2320.832,cruise,中继
T03,2321.082,cruise,中继
T03,2321.332,cruise,中继
T03,2321.582,cruise,中继
T03,2321.832,cruise,中继
T03,2322.082,cruise,中继
T03,2322.332,cruise,中继
T03,2322.582,cruise,中继
T03,2322.832,cruise,中继
T03,2323.082,cruise,中继
T03,2323.331,cruise,中继
T03,2323.581,cruise,中继
T03,2323.831,cruise,中继
T03,2324.081,cruise,中继
T03,2324.331,cruise,中继
T03,2324.581,cruise,中继
T03,2324.831,cruise,中继
T03,2325.081,cruise,中继
T03,2325.331,cruise,中继
T03,2325.581,cruise,中继
T03,2325.831,cruise,中继
T03,2326.081,cruise,中继
T03,2326.33,cruise,中继
T03,2326.58,cruise,中继
T03,2326.83,cruise,中继
T03,2327.08,cruise,中继
T03,2327.33,cruise,中继
T03,2327.58,cruise,中继
T03,2327.83,cruise,中继
T03,2328.08,cruise,中继
T03,2328.33,cruise,中继
T03,2328.58,cruise,中继
T03,2328.83,cruise,中继
T03,2329.08,cruise,中继
T03,2329.329,cruise,中继
T03,2329.579,cruise,中继
T03,2329.829,cruise,中继
T03,2330.079,cruise,中继
T03,2330.329,cruise,中继
T03,2330.579,cruise,中继
T03,2330.829,cruise,中继
T03,2331.079,cruise,中继
T03,2331.329,cruise,中继
T03,2331.579,cruise,中继
T03,2331.829,cruise,中继
T03,2332.079,cruise,中继
T03,2332.328,cruise,中继
T03,2332.578,cruise,中继
T03,2332.828,cruise,中继
T03,2333.078,cruise,中继
T03,2333.328,cruise,中继
T03,2333.578,cruise,中继
T03,2333.828,cruise,中继
T03,2334.078,cruise,中继
T03,2334.328,cruise,中继
T03,2334.578,cruise,中继
T03,2334.828,cruise,中继
T03,2335.078,cruise,中继
T03,2335.328,cruise,中继
T03,2335.577,cruise,中继
T03,2335.827,cruise,中继
T03,2336.077,cruise,中继
T03,2336.327,cruise,中继
T03,2336.577,cruise,中继
T03,2336.827,cruise,中继
T03,2337.077,cruise,中继
T03,2337.327,cruise,中继
T03,2337.577,cruise,中继
T03,2337.827,cruise,中继
T03,2338.077,cruise,中继
T03,2338.327,cruise,中继
T03,2338.576,cruise,中继
T03,2338.826,cruise,中继
T03,2339.076,cruise,中继
T03,2339.326,cruise,中继
T03,2339.576,cruise,中继
T03,2339.826,cruise,中继
T03,2340.076,cruise,中继
T03,2340.326,cruise,中继
T03,2340.576,cruise,中继
T03,2340.826,cruise,中继
T03,2341.076,cruise,中继
T03,2341.326,cruise,中继
T03,2341.575,cruise,中继
T03,2341.825,cruise,中继
T03,2342.075,cruise,中继
T03,2342.325,cruise,中继
T03,2342.575,cruise,中继
T03,2342.825,cruise,中继
T03,2343.075,cruise,中继
T03,2343.325,cruise,中继
T03,2343.575,cruise,中继
T03,2343.825,cruise,中继
T03,2344.075,cruise,中继
T03,2344.325,cruise,中继
T03,2344.574,cruise,中继
T03,2344.824,cruise,中继
T03,2345.074,cruise,中继
T03,2345.324,cruise,中继
T03,2345.574,cruise,中继
T03,2345.824,cruise,中继
T03,2346.074,cruise,中继
T03,2346.324,cruise,中继
T03,2346.574,cruise,中继
T03,2346.824,cruise,中继
T03,2347.074,cruise,中继
T03,2347.324,cruise,中继
T03,2347.573,cruise,中继
T03,2347.823,cruise,中继
T03,2348.073,cruise,中继
T03,2348.323,cruise,中继
T03,2348.573,cruise,中继
T03,2348.823,cruise,中继
T03,2349.073,cruise,中继
T03,2349.323,cruise,中继
T03,2349.573,cruise,中继
T03,2349.823,cruise,中继
T03,2350.073,cruise,中继
T03,2350.323,cruise,中继
T03,2350.572,cruise,中继
T03,2350.822,cruise,中继
T03,2351.072,cruise,中继
T03,2351.322,cruise,中继
T03,2351.572,cruise,中继
T03,2351.822,cruise,中继
T03,2352.072,cruise,中继
T03,2352.322,cruise,中继
T03,2352.572,cruise,中继
T03,2352.822,cruise,中继
T03,2353.072,cruise,中继
T03,2353.322,cruise,中继
T03,2353.571,cruise,中继
T03,2353.821,cruise,中继
T03,2354.071,cruise,中继
T03,2354.321,cruise,中继
T03,2354.571,cruise,中继
T03,2354.821,cruise,中继
T03,2355.071,cruise,中继
T03,2355.321,cruise,中继
T03,2355.571,cruise,中继
T03,2355.821,cruise,中继
T03,2356.071,cruise,中继
T03,2356.321,cruise,中继
T03,2356.57,cruise,中继
T03,2356.82,cruise,中继
T03,2357.07,cruise,中继
T03,2357.32,cruise,中继
T03,2357.57,cruise,中继
T03,2357.82,cruise,中继
T03,2358.07,cruise,中继
T03,2358.32,cruise,中继
T03,2358.57,cruise,中继
T03,2358.82,cruise,中继
T03,2359.07,cruise,中继
T03,2359.32,cruise,中继
T03,2359.569,cruise,中继
T03,2359.819,cruise,中继
T03,2360.069,cruise,中继
T03,2360.319,cruise,中继
T03,2360.569,cruise,中继
T03,2360.819,cruise,中继
T03,2361.069,cruise,中继
T03,2361.319,cruise,中继
T03,2361.569,cruise,中继
T03,2361.819,cruise,中继
T03,2362.069,cruise,中继
T03,2362.319,cruise,中继
T03,2362.569,cruise,中继
T03,2362.818,cruise,中继
T03,2363.068,cruise,中继
T03,2363.318,cruise,中继
T03,2363.568,cruise,中继
T03,2363.818,cruise,中继
T03,2364.068,cruise,中继
T03,2364.318,cruise,中继
T03,2364.568,cruise,中继
T03,2364.818,cruise,中继
T03,2365.068,cruise,中继
T03,2365.318,cruise,中继
T03,2365.568,cruise,中继
T03,2365.817,cruise,中继
T03,2366.067,cruise,中继
T03,2366.317,cruise,中继
T03,2366.567,cruise,中继
T03,2366.817,cruise,中继
T03,2367.067,cruise,中继
T03,2367.317,cruise,中继
T03,2367.567,cruise,中继
T03,2367.817,cruise,中继
T03,2368.067,cruise,中继
T03,2368.317,cruise,中继
T03,2368.567,cruise,中继
T03,2368.816,cruise,中继
T03,2369.066,cruise,中继
T03,2369.316,cruise,中继
T03,2369.566,cruise,中继
T03,2369.816,cruise,中继
T03,2370.066,cruise,中继
T03,2370.316,cruise,中继
T03,2370.566,cruise,中继
T03,2370.816,cruise,中继
T03,2371.066,cruise,中继
T03,2371.316,cruise,中继
T03,2371.566,cruise,中继
T03,2371.815,cruise,中继
T03,2372.065,cruise,中继
T03,2372.315,cruise,中继
T03,2372.565,cruise,中继
T03,2372.815,cruise,中继
T03,2373.065,cruise,中继
T03,2373.315,cruise,中继
T03,2373.565,cruise,中继
T03,2373.815,cruise,中继
T03,2374.065,cruise,中继
T03,2374.315,cruise,中继
T03,2374.565,cruise,中继
T03,2374.814,cruise,中继
T03,2375.064,cruise,中继
T03,2375.314,cruise,中继
T03,2375.564,cruise,中继
T03,2375.814,cruise,中继
T03,2376.064,cruise,中继
T03,2376.314,cruise,中继
T03,2376.564,cruise,中继
T03,2376.814,cruise,中继
T03,2377.064,cruise,中继
T03,2377.314,cruise,中继
T03,2377.564,cruise,中继
T03,2377.813,cruise,中继
T03,2378.063,cruise,中继
T03,2378.313,cruise,中继
T03,2378.563,cruise,中继
T03,2378.813,cruise,中继
T03,2379.063,cruise,中继
T03,2379.313,cruise,中继
T03,2379.563,cruise,中继
T03,2379.813,cruise,中继
T03,2380.063,cruise,中继
T03,2380.313,cruise,中继
T03,2380.563,cruise,中继
T03,2380.812,cruise,中继
T03,2381.062,cruise,中继
T03,2381.312,cruise,中继
T03,2381.562,cruise,中继
T03,2381.812,cruise,中继
T03,2382.062,cruise,中继
T03,2382.312,cruise,中继
T03,2382.562,cruise,中继
T03,2382.812,cruise,中继
T03,2383.062,cruise,中继
T03,2383.312,cruise,中继
T03,2383.562,cruise,中继
T03,2383.811,cruise,中继
T03,2384.061,cruise,中继
T03,2384.311,cruise,中继
T03,2384.561,cruise,中继
T03,2384.811,cruise,中继
T03,2385.061,cruise,中继
T03,2385.311,cruise,中继
T03,2385.561,cruise,中继
T03,2385.811,cruise,中继
T03,2386.061,cruise,中继
T03,2386.311,cruise,中继
T03,2386.561,cruise,中继
T03,2386.81,cruise,中继
T03,2387.06,cruise,中继
T03,2387.31,cruise,中继
T03,2387.56,cruise,中继
T03,2387.81,cruise,中继
T03,2388.06,cruise,中继
T03,2388.31,cruise,中继
T03,2388.56,cruise,中继
T03,2388.81,cruise,中继
T03,2389.06,cruise,中继
T03,2389.31,cruise,中继
T03,2389.56,cruise,中继
T03,2389.81,cruise,中继
T03,2390.059,cruise,中继
T03,2390.309,cruise,中继
T03,2390.559,cruise,中继
T03,2390.809,cruise,中继
T03,2391.059,cruise,中继
T03,2391.309,cruise,中继
T03,2391.559,cruise,中继
T03,2391.809,cruise,中继
T03,2392.059,cruise,中继
T03,2392.309,cruise,中继
T03,2392.559,cruise,中继
T03,2392.809,cruise,中继
T03,2393.058,cruise,中继
T03,2393.308,cruise,中继
T03,2393.558,cruise,中继
T03,2393.808,cruise,中继
T03,2394.058,cruise,中继
T03,2394.308,cruise,中继
T03,2394.558,cruise,中继
T03,2394.808,cruise,中继
T03,2395.058,cruise,中继
T03,2395.308,cruise,中继
T03,2395.558,cruise,中继
T03,2395.808,cruise,中继
T03,2396.057,cruise,中继
T03,2396.307,cruise,中继
T03,2396.557,cruise,中继
T03,2396.807,cruise,中继
T03,2397.057,cruise,中继
T03,2397.307,cruise,中继
T03,2397.557,cruise,中继
T03,2397.807,cruise,中继
T03,2398.057,cruise,中继
T03,2398.307,cruise,中继
T03,2398.557,cruise,中继
T03,2398.807,cruise,中继
T03,2399.056,cruise,中继
T03,2399.306,cruise,中继
T03,2399.556,cruise,中继
T03,2399.806,cruise,中继
T03,2400.056,cruise,中继
T03,2400.306,cruise,中继
T03,2400.556,cruise,中继
T03,2400.806,cruise,中继
T03,2401.056,cruise,中继
T03,2401.306,cruise,中继
T03,2401.556,cruise,中继
T03,2401.806,cruise,中继
T03,2402.055,cruise,中继
T03,2402.305,cruise,中继
T03,2402.555,cruise,中继
T03,2402.805,cruise,中继
T03,2403.055,cruise,中继
T03,2403.305,cruise,中继
T03,2403.555,cruise,中继
T03,2403.805,cruise,中继
T03,2404.055,cruise,中继
T03,2404.305,cruise,中继
T03,2404.555,cruise,中继
T03,2404.805,cruise,中继
T03,2405.054,cruise,中继
T03,2405.304,cruise,中继
T03,2405.554,cruise,中继
T03,2405.804,cruise,中继
T03,2406.054,cruise,中继
T03,2406.304,cruise,中继
T03,2406.554,cruise,中继
T03,2406.804,cruise,中继
T03,2407.054,cruise,中继
T03,2407.304,cruise,中继
T03,2407.554,cruise,中继
T03,2407.804,cruise,中继
T03,2408.053,cruise,中继
T03,2408.303,cruise,中继
T03,2408.553,cruise,中继
T03,2408.803,cruise,中继
T03,2409.053,cruise,中继
T03,2409.303,cruise,中继
T03,2409.553,cruise,中继
T03,2409.803,cruise,中继
T03,2410.053,cruise,中继
T03,2410.303,cruise,中继
T03,2410.553,cruise,中继
T03,2410.803,cruise,中继
T03,2411.052,cruise,中继
T03,2411.302,cruise,中继
T03,2411.552,cruise,中继
T03,2411.802,cruise,中继
T03,2412.052,cruise,中继
T03,2412.302,cruise,中继
T03,2412.552,cruise,中继
T03,2412.802,cruise,中继
T03,2413.052,cruise,中继
T03,2413.302,cruise,中继
T03,2413.552,cruise,中继
T03,2413.802,cruise,中继
T03,2414.052,cruise,中继
T03,2414.301,cruise,中继
T03,2414.551,cruise,中继
T03,2414.801,cruise,中继
T03,2415.051,cruise,中继
T03,2415.301,cruise,中继
T03,2415.551,cruise,中继
T03,2415.801,cruise,中继
T03,2416.051,cruise,中继
T03,2416.301,cruise,中继
T03,2416.551,cruise,中继
T03,2416.801,cruise,中继
T03,2417.051,cruise,中继
T03,2417.3,cruise,中继
T03,2417.55,cruise,中继
T03,2417.8,cruise,中继
T03,2418.05,cruise,中继
T03,2418.3,cruise,中继
T03,2418.55,cruise,中继
T03,2418.8,cruise,中继
T03,2419.05,cruise,中继
T03,2419.3,cruise,中继
T03,2419.55,cruise,中继
T03,2419.8,cruise,中继
T03,2420.05,cruise,中继
T03,2420.299,cruise,中继
T03,2420.549,cruise,中继
T03,2420.799,cruise,中继
T03,2421.049,cruise,中继
T03,2421.299,cruise,中继
T03,2421.549,cruise,中继
T03,2421.799,cruise,中继
T03,2422.049,cruise,中继
T03,2422.299,cruise,中继
T03,2422.549,cruise,中继
T03,2422.799,cruise,中继
T03,2423.049,cruise,中继
T03,2423.298,cruise,中继
T03,2423.548,cruise,中继
T03,2423.798,cruise,中继
T03,2424.048,cruise,中继
T03,2424.298,cruise,中继
T03,2424.548,cruise,中继
T03,2424.798,cruise,中继
T03,2425.048,cruise,中继
T03,2425.298,cruise,中继
T03,2425.548,cruise,中继
T03,2425.798,cruise,中继
T03,2426.048,cruise,中继
T03,2426.297,cruise,中继
T03,2426.547,cruise,中继
T03,2426.797,cruise,中继
T03,2427.047,cruise,中继
T03,2427.297,cruise,中继
T03,2427.547,cruise,中继
T03,2427.797,cruise,中继
T03,2428.047,cruise,中继
T03,2428.297,cruise,中继
T03,2428.547,cruise,中继
T03,2428.797,cruise,中继
